run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
Qwen3-Embedding-8B__moral_specific__proverb_fable__gemma4-31B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.143416,0.206616,0.186567,0.205439,0.26981,0.320609,0.499027,0.638648,0.781387,0.853019,0.127246,0.276946,0.356287,0.718563,97.3,27.0,668,
Qwen3-Embedding-8B__moral_specific__proverb_only__gemma4-31B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Qwen3-Embedding-8B__no_instr__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.275648,0.350068,0.333138,0.360205,0.444935,0.505514,0.666941,0.768388,0.847305,0.901397,0.258982,0.443114,0.540419,0.830838,63.62,8.0,668,
Qwen3-Embedding-8B__no_instr__conceptual_abstract_only__gemma4-31B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.233426,0.309218,0.282822,0.295035,0.36981,0.42762,0.587101,0.692141,0.798303,0.858982,0.227545,0.389222,0.464072,0.761976,88.87,13.0,668,
Qwen3-Embedding-8B__no_instr__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.252631,0.326617,0.308314,0.327994,0.41774,0.471856,0.625349,0.730489,0.841717,0.905813,0.236527,0.416168,0.510479,0.800898,65.92,10.0,668,
Qwen3-Embedding-8B__no_instr__cot_proverb_fable__gemma4-31B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.266095,0.331299,0.32254,0.347405,0.439247,0.501372,0.671981,0.768463,0.861976,0.922655,0.238024,0.429641,0.522455,0.836826,55.94,9.0,668,
Qwen3-Embedding-8B__no_instr__cot_proverb_only__gemma4-31B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.181698,0.236646,0.225287,0.235778,0.31275,0.356861,0.520659,0.618987,0.74496,0.824476,0.166168,0.29491,0.38024,0.69012,109.1,27.5,668,
Qwen3-Embedding-8B__no_instr__fable_cot_proverb__gemma4-31B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.238437,0.306483,0.29447,0.325299,0.410155,0.468588,0.640968,0.736427,0.846732,0.90993,0.214072,0.407186,0.494012,0.806886,64.27,11.0,668,
Qwen3-Embedding-8B__no_instr__direct_moral_fable__gemma4-31B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.285287,0.35676,0.344184,0.370459,0.460579,0.521607,0.680739,0.76744,0.850399,0.907585,0.260479,0.45509,0.555389,0.832335,61.98,7.0,668,
Qwen3-Embedding-8B__no_instr__direct_moral_only__gemma4-31B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.258346,0.33377,0.311995,0.317764,0.41265,0.465644,0.630689,0.75232,0.843463,0.88735,0.252994,0.408683,0.504491,0.802395,76.42,10.0,668,
Qwen3-Embedding-8B__no_instr__fable_direct_moral__gemma4-31B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.250169,0.324493,0.305544,0.328842,0.410654,0.474426,0.64481,0.741991,0.833209,0.898154,0.236527,0.417665,0.505988,0.808383,67.38,10.0,668,
Qwen3-Embedding-8B__no_instr__fable_proverb__gemma4-31B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.187518,0.253923,0.238408,0.260828,0.344361,0.390968,0.567116,0.693064,0.821357,0.888423,0.170659,0.333832,0.423653,0.773952,76.48,17.0,668,
Qwen3-Embedding-8B__no_instr__proverb_fable__gemma4-31B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.16034,0.225542,0.205863,0.229092,0.296208,0.34748,0.517615,0.666717,0.792016,0.871108,0.143713,0.303892,0.383234,0.751497,84.34,22.0,668,
Qwen3-Embedding-8B__no_instr__proverb_only__gemma4-31B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Qwen3-Embedding-8B__moral_specific__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.143851,0.208405,0.192364,0.206312,0.291168,0.336103,0.526871,0.65262,0.788997,0.870359,0.122754,0.287425,0.378743,0.729042,91.26,24.0,668,
Qwen3-Embedding-8B__moral_specific__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.078706,0.130733,0.108983,0.105464,0.164197,0.208109,0.342914,0.470484,0.634855,0.746357,0.077844,0.157186,0.229042,0.573353,146.99,67.0,668,
Qwen3-Embedding-8B__moral_specific__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.142518,0.209525,0.191983,0.213698,0.290245,0.353418,0.536776,0.670659,0.783733,0.859805,0.116766,0.297904,0.377246,0.742515,90.07,20.5,668,
Qwen3-Embedding-8B__moral_specific__cot_proverb_fable__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.157115,0.223609,0.202979,0.22757,0.290494,0.345858,0.520609,0.653867,0.790344,0.871781,0.137725,0.312874,0.374251,0.729042,91.16,25.0,668,
Qwen3-Embedding-8B__moral_specific__cot_proverb_only__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.065878,0.101527,0.090107,0.102969,0.140369,0.173728,0.318164,0.436103,0.620933,0.745035,0.04491,0.142216,0.19012,0.538922,150.58,83.0,668,
Qwen3-Embedding-8B__moral_specific__fable_cot_proverb__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.164113,0.226991,0.212463,0.228792,0.310205,0.357136,0.53488,0.668263,0.79012,0.878169,0.146707,0.305389,0.399701,0.744012,88.22,21.5,668,
Qwen3-Embedding-8B__moral_specific__direct_moral_fable__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.172522,0.238634,0.221302,0.249276,0.315045,0.355813,0.530539,0.646831,0.790494,0.876098,0.149701,0.335329,0.407186,0.72006,88.82,22.0,668,
Qwen3-Embedding-8B__moral_specific__direct_moral_only__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.106627,0.166819,0.151162,0.17021,0.24007,0.271582,0.390269,0.52268,0.674451,0.778792,0.08982,0.247006,0.336826,0.624251,130.01,51.0,668,
Qwen3-Embedding-8B__moral_specific__fable_direct_moral__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.154783,0.214097,0.199876,0.228468,0.286302,0.350499,0.535978,0.669736,0.811128,0.863598,0.121257,0.308383,0.377246,0.739521,87.56,22.0,668,
Qwen3-Embedding-8B__moral_specific__fable_proverb__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.168817,0.233284,0.21905,0.24768,0.31981,0.362924,0.535828,0.662201,0.79491,0.860055,0.143713,0.327844,0.414671,0.736527,91.22,21.0,668,
Qwen3-Embedding-8B__moral_specific__proverb_fable__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.143416,0.206616,0.186567,0.205439,0.26981,0.320609,0.499027,0.638648,0.781387,0.853019,0.127246,0.276946,0.356287,0.718563,97.3,27.0,668,
Qwen3-Embedding-8B__moral_specific__proverb_only__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Qwen3-Embedding-8B__no_instr__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.16932,0.239768,0.216482,0.227595,0.304566,0.343313,0.519162,0.620883,0.758483,0.831262,0.161677,0.30988,0.398204,0.711078,102.07,23.0,668,
Qwen3-Embedding-8B__no_instr__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.082408,0.131629,0.112399,0.1248,0.168139,0.205165,0.364521,0.484306,0.63493,0.74022,0.073353,0.184132,0.238024,0.585329,148.94,62.0,668,
Qwen3-Embedding-8B__no_instr__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.141651,0.214572,0.189251,0.209681,0.276098,0.318538,0.475749,0.611527,0.760654,0.836702,0.128743,0.299401,0.374251,0.696108,101.03,27.5,668,
Qwen3-Embedding-8B__no_instr__cot_proverb_fable__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.166357,0.22913,0.216725,0.244112,0.320734,0.373852,0.550499,0.661103,0.785354,0.851173,0.128743,0.326347,0.414671,0.755988,86.71,18.0,668,
Qwen3-Embedding-8B__no_instr__cot_proverb_only__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.11727,0.169166,0.149438,0.164247,0.209182,0.24748,0.366542,0.494736,0.650624,0.754466,0.107784,0.223054,0.290419,0.595808,139.09,56.5,668,
Qwen3-Embedding-8B__no_instr__fable_cot_proverb__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.164663,0.23443,0.211368,0.228518,0.299875,0.343189,0.521781,0.631986,0.760279,0.849052,0.151198,0.30988,0.398204,0.723054,90.71,21.0,668,
Qwen3-Embedding-8B__no_instr__direct_moral_fable__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.183471,0.252896,0.234523,0.255763,0.332685,0.369012,0.532111,0.660479,0.779566,0.853817,0.166168,0.338323,0.42515,0.755988,88.05,20.5,668,
Qwen3-Embedding-8B__no_instr__direct_moral_only__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.122265,0.173915,0.161794,0.182735,0.241841,0.285155,0.444661,0.563797,0.703044,0.798802,0.097305,0.244012,0.329341,0.654192,121.89,35.0,668,
Qwen3-Embedding-8B__no_instr__fable_direct_moral__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.166577,0.231347,0.215995,0.224202,0.314721,0.363822,0.519536,0.646856,0.783633,0.853468,0.148204,0.305389,0.402695,0.73503,89.69,22.0,668,
Qwen3-Embedding-8B__no_instr__fable_proverb__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.187518,0.253923,0.238408,0.260828,0.344361,0.390968,0.567116,0.693064,0.821357,0.888423,0.170659,0.333832,0.423653,0.773952,76.48,17.0,668,
Qwen3-Embedding-8B__no_instr__proverb_fable__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.16034,0.225542,0.205863,0.229092,0.296208,0.34748,0.517615,0.666717,0.792016,0.871108,0.143713,0.303892,0.383234,0.751497,84.34,22.0,668,
Qwen3-Embedding-8B__no_instr__proverb_only__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Qwen3-Embedding-8B__moral_specific__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.14392,0.211175,0.192749,0.214421,0.288323,0.350424,0.531312,0.661427,0.796657,0.878268,0.118263,0.297904,0.386228,0.730539,88.74,20.5,668,
Qwen3-Embedding-8B__moral_specific__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.094911,0.149003,0.127045,0.141267,0.18266,0.215968,0.379192,0.499276,0.660254,0.773777,0.08982,0.202096,0.257485,0.592814,142.69,54.0,668,
Qwen3-Embedding-8B__moral_specific__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.16027,0.22169,0.207818,0.229516,0.301846,0.348802,0.541517,0.676846,0.807161,0.875724,0.136228,0.30988,0.401198,0.748503,86.33,21.0,668,
Qwen3-Embedding-8B__moral_specific__cot_proverb_fable__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.154805,0.21578,0.202105,0.228767,0.296507,0.338997,0.525524,0.629641,0.780963,0.859456,0.128743,0.299401,0.383234,0.699102,95.36,24.0,668,
Qwen3-Embedding-8B__moral_specific__cot_proverb_only__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.063304,0.10343,0.089432,0.089571,0.141517,0.165893,0.269511,0.377869,0.550075,0.679616,0.053892,0.143713,0.209581,0.477545,179.71,105.5,668,
Qwen3-Embedding-8B__moral_specific__fable_cot_proverb__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.162994,0.221551,0.210786,0.224052,0.309331,0.35242,0.551248,0.656512,0.784481,0.857161,0.139222,0.291916,0.393713,0.723054,92.48,22.5,668,
Qwen3-Embedding-8B__moral_specific__direct_moral_fable__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.180353,0.246076,0.231672,0.259755,0.330938,0.377695,0.548129,0.672031,0.812774,0.889696,0.157186,0.348802,0.423653,0.736527,85.66,21.0,668,
Qwen3-Embedding-8B__moral_specific__direct_moral_only__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.140663,0.184892,0.172516,0.179242,0.235654,0.267091,0.421083,0.529092,0.701522,0.824077,0.127246,0.232036,0.29491,0.621257,122.54,47.0,668,
Qwen3-Embedding-8B__moral_specific__fable_direct_moral__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.175368,0.239089,0.225095,0.245259,0.321357,0.364546,0.536876,0.690993,0.819436,0.876397,0.152695,0.321856,0.407186,0.755988,85.38,23.5,668,
Qwen3-Embedding-8B__moral_specific__fable_proverb__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.168817,0.233284,0.21905,0.24768,0.31981,0.362924,0.535828,0.662201,0.79491,0.860055,0.143713,0.327844,0.414671,0.736527,91.22,21.0,668,
Qwen3-Embedding-8B__moral_specific__proverb_fable__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.143416,0.206616,0.186567,0.205439,0.26981,0.320609,0.499027,0.638648,0.781387,0.853019,0.127246,0.276946,0.356287,0.718563,97.3,27.0,668,
Qwen3-Embedding-8B__moral_specific__proverb_only__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,moral_specific,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Qwen3-Embedding-8B__no_instr__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.195921,0.263065,0.25266,0.285279,0.36986,0.416966,0.575898,0.697131,0.810504,0.874052,0.16018,0.372754,0.47006,0.776946,80.51,14.0,668,
Qwen3-Embedding-8B__no_instr__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.111702,0.168801,0.149057,0.166018,0.216317,0.251023,0.398303,0.541442,0.683857,0.772979,0.095808,0.241018,0.299401,0.633234,130.81,51.0,668,
Qwen3-Embedding-8B__no_instr__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.184339,0.247523,0.237666,0.263273,0.348353,0.397979,0.563348,0.671407,0.797031,0.878119,0.151198,0.342814,0.441617,0.748503,80.74,16.0,668,
Qwen3-Embedding-8B__no_instr__cot_proverb_fable__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.179397,0.241435,0.232437,0.254965,0.345135,0.398453,0.572705,0.708184,0.836203,0.906312,0.148204,0.336826,0.429641,0.790419,69.29,18.0,668,
Qwen3-Embedding-8B__no_instr__cot_proverb_only__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.0675,0.109205,0.096177,0.110379,0.153518,0.175848,0.298927,0.421781,0.597305,0.69743,0.047904,0.164671,0.221557,0.528443,171.04,86.0,668,
Qwen3-Embedding-8B__no_instr__fable_cot_proverb__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.182878,0.245846,0.230408,0.248229,0.326722,0.370135,0.557959,0.677071,0.793987,0.874301,0.164671,0.320359,0.408683,0.758982,79.97,20.0,668,
Qwen3-Embedding-8B__no_instr__direct_moral_fable__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,no_instr,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.202145,0.26552,0.25135,0.280539,0.348054,0.412076,0.587874,0.694985,0.807036,0.865319,0.178144,0.357784,0.438623,0.776946,79.78,15.0,668,
