run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
SFR-Embedding-Mistral__moral_specific__fable_cot_proverb__gemini__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.263221,0.332726,0.321445,0.356986,0.437275,0.496058,0.67263,0.757111,0.848977,0.911327,0.233533,0.447605,0.520958,0.808383,63.36,8.5,668,
SFR-Embedding-Mistral__moral_specific__direct_moral_fable__gemini__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.282485,0.361478,0.345261,0.386951,0.465918,0.526148,0.676846,0.769361,0.864346,0.918064,0.255988,0.482036,0.561377,0.818862,61.75,6.0,668,
SFR-Embedding-Mistral__moral_specific__direct_moral_only__gemini__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.266496,0.342548,0.322903,0.345434,0.429017,0.479516,0.679017,0.756487,0.853169,0.886702,0.245509,0.437126,0.51497,0.808383,72.26,9.0,668,
SFR-Embedding-Mistral__moral_specific__fable_direct_moral__gemini__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.256028,0.333363,0.316539,0.34486,0.435803,0.507934,0.653144,0.743413,0.851796,0.909057,0.230539,0.437126,0.526946,0.800898,65.72,9.0,668,
SFR-Embedding-Mistral__moral_specific__fable_proverb__gemini__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.259832,0.331144,0.318061,0.341043,0.432984,0.490619,0.67016,0.763797,0.851098,0.913323,0.23503,0.429641,0.522455,0.818862,61.12,9.0,668,
SFR-Embedding-Mistral__moral_specific__proverb_fable__gemini__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.285152,0.365029,0.348196,0.374227,0.469411,0.510928,0.671457,0.768588,0.877146,0.915594,0.275449,0.465569,0.561377,0.826347,59.18,7.0,668,
SFR-Embedding-Mistral__moral_specific__proverb_only__gemini__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_only,gemini,gemini-3-flash-preview,proverb,0.243056,0.301418,0.291651,0.303194,0.387101,0.445758,0.622031,0.704017,0.798703,0.879316,0.223054,0.366766,0.453593,0.760479,82.0,14.0,668,
SFR-Embedding-Mistral__no_instr__conceptual_abstract_fable__gemini__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,conceptual_abstract_fable,gemini,gemini-3-flash-preview,conceptual_abstract,0.26525,0.325623,0.319478,0.345484,0.438847,0.498927,0.661003,0.769561,0.867016,0.919835,0.233533,0.407186,0.510479,0.83982,57.2,10.0,668,
SFR-Embedding-Mistral__no_instr__conceptual_abstract_only__gemini__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,conceptual_abstract_only,gemini,gemini-3-flash-preview,conceptual_abstract,0.310983,0.383874,0.370957,0.405364,0.492839,0.545634,0.698852,0.772829,0.861776,0.917665,0.284431,0.492515,0.570359,0.830838,57.07,6.0,668,
SFR-Embedding-Mistral__no_instr__fable_conceptual_abstract__gemini__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,fable_conceptual_abstract,gemini,gemini-3-flash-preview,conceptual_abstract,0.250022,0.309887,0.300634,0.330215,0.409681,0.453518,0.627495,0.734955,0.851073,0.914222,0.223054,0.398204,0.477545,0.800898,65.7,13.0,668,
SFR-Embedding-Mistral__no_instr__cot_proverb_fable__gemini__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,cot_proverb_fable,gemini,gemini-3-flash-preview,cot_proverb,0.282092,0.348301,0.337049,0.365669,0.451223,0.499326,0.664895,0.772355,0.867016,0.921806,0.257485,0.441617,0.534431,0.838323,55.86,8.0,668,
SFR-Embedding-Mistral__no_instr__cot_proverb_only__gemini__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,cot_proverb_only,gemini,gemini-3-flash-preview,cot_proverb,0.295476,0.358436,0.349864,0.370709,0.45736,0.500125,0.648229,0.72737,0.837774,0.890269,0.272455,0.441617,0.522455,0.781437,72.29,9.0,668,
SFR-Embedding-Mistral__no_instr__fable_cot_proverb__gemini__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,fable_cot_proverb,gemini,gemini-3-flash-preview,cot_proverb,0.258663,0.326699,0.310703,0.347056,0.41502,0.471183,0.639496,0.754491,0.863049,0.918663,0.232036,0.422156,0.494012,0.815868,61.51,11.0,668,
SFR-Embedding-Mistral__no_instr__direct_moral_fable__gemini__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,direct_moral_fable,gemini,gemini-3-flash-preview,direct_moral,0.265131,0.327842,0.319726,0.353318,0.436552,0.496307,0.646332,0.763822,0.861153,0.917964,0.232036,0.417665,0.513473,0.838323,57.9,10.0,668,
SFR-Embedding-Mistral__no_instr__direct_moral_only__gemini__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,direct_moral_only,gemini,gemini-3-flash-preview,direct_moral,0.312924,0.385941,0.373906,0.406337,0.494636,0.550075,0.702994,0.784656,0.87253,0.915294,0.282934,0.497006,0.588323,0.833832,56.16,6.0,668,
SFR-Embedding-Mistral__no_instr__fable_direct_moral__gemini__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,fable_direct_moral,gemini,gemini-3-flash-preview,direct_moral,0.257962,0.322062,0.309054,0.333708,0.413922,0.459531,0.63488,0.740544,0.848403,0.898378,0.230539,0.407186,0.486527,0.812874,64.34,11.0,668,
SFR-Embedding-Mistral__no_instr__fable_proverb__gemini__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,fable_proverb,gemini,gemini-3-flash-preview,proverb,0.25909,0.323366,0.31348,0.343713,0.428318,0.486078,0.633633,0.753169,0.845409,0.915893,0.229042,0.419162,0.505988,0.814371,62.89,9.0,668,
SFR-Embedding-Mistral__no_instr__proverb_fable__gemini__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,proverb_fable,gemini,gemini-3-flash-preview,proverb,0.270769,0.337381,0.328983,0.366766,0.452819,0.511702,0.655464,0.768513,0.866467,0.913822,0.236527,0.447605,0.532934,0.835329,56.15,8.0,668,
SFR-Embedding-Mistral__no_instr__proverb_only__gemini__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,proverb_only,gemini,gemini-3-flash-preview,proverb,0.280274,0.337746,0.332399,0.354366,0.436277,0.482834,0.636727,0.738049,0.841642,0.912151,0.242515,0.431138,0.511976,0.787425,69.55,9.5,668,
SFR-Embedding-Mistral__general__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.2531,0.327057,0.310875,0.340569,0.427994,0.482036,0.672255,0.770484,0.852844,0.916168,0.229042,0.423653,0.519461,0.838323,56.34,9.0,668,
SFR-Embedding-Mistral__general__conceptual_abstract_only__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.236563,0.316119,0.294034,0.316692,0.403069,0.451996,0.604466,0.724426,0.84501,0.892814,0.226048,0.416168,0.495509,0.793413,76.31,11.0,668,
SFR-Embedding-Mistral__general__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.25793,0.328248,0.312348,0.343064,0.421282,0.474775,0.647081,0.766991,0.863548,0.921507,0.241018,0.419162,0.511976,0.829341,60.33,10.0,668,
SFR-Embedding-Mistral__general__cot_proverb_fable__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.238663,0.301987,0.296375,0.337226,0.420309,0.484057,0.630888,0.738273,0.842166,0.901647,0.202096,0.402695,0.498503,0.814371,64.95,11.0,668,
SFR-Embedding-Mistral__general__cot_proverb_only__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.18463,0.240943,0.229916,0.260454,0.318588,0.368738,0.518762,0.612325,0.733982,0.826422,0.157186,0.321856,0.392216,0.688623,105.89,24.0,668,
SFR-Embedding-Mistral__general__fable_cot_proverb__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.251466,0.316172,0.308756,0.33483,0.431836,0.489247,0.63226,0.726697,0.846931,0.909182,0.221557,0.405689,0.507485,0.797904,62.76,10.0,668,
SFR-Embedding-Mistral__general__direct_moral_fable__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.250688,0.318676,0.307606,0.336776,0.426971,0.490045,0.671956,0.773628,0.85489,0.913448,0.22006,0.413174,0.517964,0.83982,58.34,10.0,668,
SFR-Embedding-Mistral__general__direct_moral_only__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.257257,0.337862,0.313303,0.339197,0.416018,0.471058,0.652171,0.739421,0.84768,0.899177,0.245509,0.429641,0.513473,0.790419,68.07,9.0,668,
SFR-Embedding-Mistral__general__fable_direct_moral__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.266067,0.33783,0.322928,0.334132,0.440793,0.507036,0.662849,0.755813,0.868738,0.914072,0.254491,0.408683,0.52994,0.818862,59.29,9.0,668,
SFR-Embedding-Mistral__general__fable_proverb__gemma4-31B__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.183209,0.249884,0.230641,0.250898,0.325225,0.394486,0.561028,0.674501,0.796307,0.866567,0.167665,0.320359,0.408683,0.758982,82.11,17.0,668,
SFR-Embedding-Mistral__general__proverb_fable__gemma4-31B__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.166884,0.23297,0.215703,0.244536,0.311727,0.362924,0.543488,0.676297,0.802545,0.874775,0.137725,0.323353,0.401198,0.767964,79.28,20.0,668,
SFR-Embedding-Mistral__general__proverb_only__gemma4-31B__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,general,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
SFR-Embedding-Mistral__moral_specific__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.237448,0.320527,0.295381,0.323204,0.403194,0.45746,0.617565,0.737849,0.847879,0.89743,0.233533,0.417665,0.498503,0.796407,69.98,11.0,668,
SFR-Embedding-Mistral__moral_specific__conceptual_abstract_only__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.187696,0.263217,0.234956,0.251123,0.315719,0.362924,0.525848,0.659855,0.789421,0.861477,0.179641,0.341317,0.408683,0.729042,97.26,21.0,668,
SFR-Embedding-Mistral__moral_specific__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.221911,0.293017,0.276884,0.316592,0.381637,0.442939,0.608957,0.719661,0.827969,0.891866,0.197605,0.41018,0.483533,0.778443,75.08,12.0,668,
SFR-Embedding-Mistral__moral_specific__cot_proverb_fable__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.222614,0.295521,0.282651,0.314371,0.403443,0.449726,0.603942,0.729666,0.834681,0.89269,0.200599,0.402695,0.494012,0.791916,74.12,11.0,668,
SFR-Embedding-Mistral__moral_specific__cot_proverb_only__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.169063,0.216468,0.213437,0.230489,0.303917,0.344486,0.483358,0.583733,0.720659,0.804242,0.137725,0.293413,0.377246,0.657186,120.17,33.5,668,
SFR-Embedding-Mistral__moral_specific__fable_cot_proverb__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.213527,0.281723,0.268591,0.295709,0.377844,0.433034,0.609057,0.710803,0.81275,0.89496,0.187126,0.375749,0.462575,0.773952,76.6,14.0,668,
SFR-Embedding-Mistral__moral_specific__direct_moral_fable__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.247856,0.323136,0.308032,0.326747,0.426497,0.47243,0.629266,0.736976,0.847181,0.910454,0.227545,0.414671,0.517964,0.797904,69.8,10.0,668,
SFR-Embedding-Mistral__moral_specific__direct_moral_only__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.211116,0.285968,0.264152,0.280664,0.362874,0.418887,0.572305,0.679466,0.820284,0.889945,0.196108,0.375749,0.456587,0.741018,84.57,14.5,668,
SFR-Embedding-Mistral__moral_specific__fable_direct_moral__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.226397,0.302026,0.282156,0.303468,0.388298,0.439396,0.621707,0.730314,0.838323,0.906088,0.208084,0.390719,0.479042,0.79491,71.11,12.0,668,
SFR-Embedding-Mistral__moral_specific__fable_proverb__gemma4-31B__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.132306,0.205051,0.175602,0.184731,0.250624,0.29758,0.47979,0.59002,0.74017,0.834581,0.136228,0.266467,0.341317,0.676647,110.87,32.0,668,
SFR-Embedding-Mistral__moral_specific__proverb_fable__gemma4-31B__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.156063,0.230153,0.207343,0.22243,0.302445,0.350299,0.506687,0.620858,0.748628,0.836203,0.151198,0.314371,0.401198,0.700599,104.43,23.0,668,
SFR-Embedding-Mistral__moral_specific__proverb_only__gemma4-31B__proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
SFR-Embedding-Mistral__no_instr__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.226559,0.298674,0.277827,0.293613,0.379691,0.432136,0.620634,0.718463,0.838897,0.899177,0.215569,0.371257,0.464072,0.791916,66.61,14.0,668,
SFR-Embedding-Mistral__no_instr__conceptual_abstract_only__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.233148,0.309444,0.283633,0.307236,0.372405,0.4251,0.599925,0.712051,0.808234,0.861153,0.221557,0.399701,0.464072,0.781437,83.56,14.0,668,
SFR-Embedding-Mistral__no_instr__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.215919,0.275896,0.264473,0.277071,0.366991,0.406811,0.566991,0.708059,0.827545,0.896382,0.194611,0.345808,0.441617,0.782934,74.57,17.0,668,
SFR-Embedding-Mistral__no_instr__cot_proverb_fable__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.212141,0.275851,0.2627,0.293039,0.365943,0.42495,0.59244,0.707759,0.819237,0.889296,0.185629,0.365269,0.44012,0.782934,72.62,15.0,668,
SFR-Embedding-Mistral__no_instr__cot_proverb_only__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.189562,0.242939,0.235041,0.256362,0.32475,0.370284,0.513099,0.615744,0.741916,0.815619,0.161677,0.323353,0.401198,0.687126,107.09,27.5,668,
SFR-Embedding-Mistral__no_instr__fable_cot_proverb__gemma4-31B__cot_proverb,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.215455,0.275797,0.261086,0.294935,0.352046,0.407161,0.580664,0.695808,0.819486,0.898578,0.193114,0.365269,0.422156,0.776946,76.23,17.0,668,
SFR-Embedding-Mistral__no_instr__direct_moral_fable__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.227123,0.291556,0.278602,0.308807,0.387824,0.429017,0.622605,0.726447,0.845684,0.906437,0.211078,0.374251,0.464072,0.802395,67.5,13.0,668,
SFR-Embedding-Mistral__no_instr__direct_moral_only__gemma4-31B__direct_moral,SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,no_instr,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.255951,0.330368,0.313094,0.324227,0.424925,0.473253,0.636826,0.741392,0.83765,0.909805,0.241018,0.416168,0.511976,0.796407,69.76,10.0,668,
