run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
Linq-Embed-Mistral__general__proverb_only__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__general__proverb_fable__gemma4-E2B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.204683,0.274703,0.256312,0.281213,0.355264,0.403169,0.605514,0.715095,0.836801,0.906262,0.182635,0.363772,0.452096,0.796407,65.15,16.0,668,
Linq-Embed-Mistral__general__fable_direct_moral__gemma4-E4B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.238578,0.306221,0.298149,0.323029,0.42495,0.48236,0.669661,0.767415,0.860978,0.913922,0.206587,0.404192,0.511976,0.842814,57.46,10.0,668,
Linq-Embed-Mistral__general__direct_moral_only__gemma4-E4B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.155956,0.204096,0.197017,0.203693,0.286677,0.320783,0.479092,0.625823,0.749376,0.830614,0.137725,0.257485,0.356287,0.714072,106.03,35.0,668,
Linq-Embed-Mistral__general__direct_moral_fable__gemma4-E4B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.226453,0.292369,0.286952,0.320434,0.417665,0.46255,0.629815,0.759132,0.862425,0.906886,0.193114,0.401198,0.508982,0.829341,60.66,10.0,668,
Linq-Embed-Mistral__general__fable_cot_proverb__gemma4-E4B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.22049,0.287223,0.272877,0.292415,0.378792,0.431562,0.63266,0.737001,0.838847,0.896856,0.194611,0.375749,0.467066,0.80988,65.54,14.0,668,
Linq-Embed-Mistral__general__cot_proverb_only__gemma4-E4B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.0769,0.116585,0.104194,0.119062,0.158159,0.180963,0.298752,0.411477,0.575324,0.690419,0.05988,0.170659,0.218563,0.507485,175.09,95.5,668,
Linq-Embed-Mistral__general__cot_proverb_fable__gemma4-E4B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.200931,0.2606,0.252029,0.27999,0.358258,0.400798,0.599626,0.72984,0.837575,0.895334,0.164671,0.357784,0.438623,0.802395,69.72,17.5,668,
Linq-Embed-Mistral__general__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.233545,0.307257,0.294999,0.330539,0.421607,0.475125,0.655614,0.759132,0.862325,0.915594,0.203593,0.423653,0.520958,0.829341,57.81,9.0,668,
Linq-Embed-Mistral__general__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.126895,0.185054,0.168549,0.178743,0.251148,0.278867,0.415818,0.549775,0.686452,0.788024,0.116766,0.248503,0.335329,0.634731,128.32,45.0,668,
Linq-Embed-Mistral__general__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.212284,0.287511,0.27305,0.305339,0.396407,0.451522,0.645758,0.740544,0.858757,0.914945,0.181138,0.398204,0.504491,0.814371,60.24,10.0,668,
Linq-Embed-Mistral__general__fable_proverb__gemma4-E4B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.236379,0.309964,0.292595,0.322131,0.401547,0.451148,0.640594,0.733807,0.838698,0.90267,0.214072,0.405689,0.495509,0.808383,63.63,11.0,668,
Linq-Embed-Mistral__general__proverb_only__gemma4-E4B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__general__proverb_fable__gemma4-E4B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.204683,0.274703,0.256312,0.281213,0.355264,0.403169,0.605514,0.715095,0.836801,0.906262,0.182635,0.363772,0.452096,0.796407,65.15,16.0,668,
Linq-Embed-Mistral__general__fable_direct_moral__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.30647,0.379163,0.369687,0.402819,0.502196,0.550175,0.71749,0.81018,0.885903,0.936078,0.275449,0.492515,0.595808,0.868263,47.41,6.0,668,
Linq-Embed-Mistral__general__direct_moral_only__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.255946,0.330963,0.3146,0.338323,0.429765,0.480314,0.646682,0.736028,0.847156,0.902395,0.23503,0.431138,0.519461,0.784431,71.58,9.0,668,
Linq-Embed-Mistral__general__direct_moral_fable__gemma4-31B__direct_moral,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.29675,0.367879,0.358267,0.392365,0.485828,0.55252,0.723927,0.806786,0.891118,0.934107,0.261976,0.477545,0.579341,0.860778,47.67,6.0,668,
Linq-Embed-Mistral__general__fable_cot_proverb__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.27955,0.346693,0.340729,0.378518,0.470309,0.528493,0.686053,0.773154,0.88735,0.933009,0.244012,0.456587,0.553892,0.833832,50.52,7.0,668,
Linq-Embed-Mistral__general__cot_proverb_only__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.190932,0.247573,0.233884,0.254067,0.316243,0.37772,0.518064,0.606861,0.736901,0.818064,0.172156,0.320359,0.387725,0.685629,108.71,23.5,668,
Linq-Embed-Mistral__general__cot_proverb_fable__gemma4-31B__cot_proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.270517,0.332978,0.332957,0.363797,0.472829,0.520235,0.683333,0.783483,0.883408,0.926223,0.230539,0.429641,0.549401,0.851796,51.97,8.0,668,
Linq-Embed-Mistral__general__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.296134,0.369741,0.359871,0.39486,0.492839,0.556412,0.715644,0.8002,0.887425,0.940569,0.263473,0.483533,0.588323,0.859281,47.47,6.0,668,
Linq-Embed-Mistral__general__conceptual_abstract_only__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.236153,0.314162,0.292182,0.326821,0.397879,0.449451,0.608932,0.716317,0.825948,0.899551,0.218563,0.417665,0.491018,0.778443,77.92,11.0,668,
Linq-Embed-Mistral__general__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.287699,0.362487,0.349226,0.371607,0.475823,0.53241,0.712151,0.796257,0.887126,0.943588,0.260479,0.459581,0.568862,0.853293,45.95,7.0,668,
Linq-Embed-Mistral__general__fable_proverb__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.236379,0.309964,0.292595,0.322131,0.401547,0.451148,0.640594,0.733807,0.838698,0.90267,0.214072,0.405689,0.495509,0.808383,63.63,11.0,668,
Linq-Embed-Mistral__general__proverb_only__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Linq-Embed-Mistral__general__proverb_fable__gemma4-31B__proverb,Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.204683,0.274703,0.256312,0.281213,0.355264,0.403169,0.605514,0.715095,0.836801,0.906262,0.182635,0.363772,0.452096,0.796407,65.15,16.0,668,
Qwen3-Embedding-8B__general__fable_direct_moral__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.204704,0.276468,0.259832,0.279541,0.37238,0.44516,0.612375,0.738074,0.853693,0.903967,0.182635,0.363772,0.465569,0.820359,63.1,12.0,668,
Qwen3-Embedding-8B__general__direct_moral_only__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.12716,0.180441,0.170031,0.19728,0.259755,0.307635,0.480689,0.606986,0.740818,0.840319,0.098802,0.255988,0.342814,0.696108,105.76,31.5,668,
Qwen3-Embedding-8B__general__direct_moral_fable__gemma4-E2B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.205353,0.269505,0.263739,0.287325,0.389795,0.430514,0.630339,0.744062,0.84017,0.898229,0.172156,0.368263,0.483533,0.830838,65.21,12.5,668,
Qwen3-Embedding-8B__general__fable_cot_proverb__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.19585,0.265839,0.250785,0.275175,0.365544,0.430314,0.61225,0.742265,0.853942,0.91482,0.169162,0.356287,0.467066,0.82485,62.4,12.0,668,
Qwen3-Embedding-8B__general__cot_proverb_only__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.124312,0.177042,0.16023,0.174376,0.231188,0.269661,0.430963,0.565045,0.698229,0.805364,0.110778,0.236527,0.315868,0.663174,119.4,40.5,668,
Qwen3-Embedding-8B__general__cot_proverb_fable__gemma4-E2B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.19442,0.262649,0.250985,0.289122,0.371607,0.425998,0.622455,0.734256,0.845933,0.90514,0.163174,0.36976,0.473054,0.812874,63.53,13.0,668,
Qwen3-Embedding-8B__general__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.188142,0.265748,0.245275,0.275823,0.359306,0.422754,0.599426,0.731936,0.836103,0.902021,0.170659,0.365269,0.459581,0.815868,66.57,13.0,668,
Qwen3-Embedding-8B__general__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.094224,0.147528,0.130079,0.135654,0.200898,0.257061,0.430489,0.563822,0.71517,0.807061,0.082335,0.191617,0.282934,0.663174,120.12,40.0,668,
Qwen3-Embedding-8B__general__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.203416,0.270427,0.256001,0.282086,0.362799,0.425873,0.58982,0.717141,0.836302,0.894286,0.173653,0.36976,0.458084,0.796407,70.17,14.0,668,
Qwen3-Embedding-8B__general__fable_proverb__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.200707,0.271345,0.253471,0.27752,0.360554,0.422954,0.620858,0.72732,0.831761,0.896357,0.181138,0.359281,0.447605,0.808383,65.39,15.0,668,
Qwen3-Embedding-8B__general__proverb_only__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013086,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Qwen3-Embedding-8B__general__proverb_fable__gemma4-E2B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.187996,0.261433,0.237848,0.262051,0.333458,0.38755,0.601173,0.711826,0.82994,0.904092,0.178144,0.342814,0.429641,0.799401,68.46,18.0,668,
Qwen3-Embedding-8B__general__fable_direct_moral__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.226578,0.291094,0.282284,0.302146,0.400898,0.455564,0.633283,0.755015,0.85998,0.912425,0.203593,0.371257,0.48503,0.830838,59.43,12.0,668,
Qwen3-Embedding-8B__general__direct_moral_only__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.156971,0.203411,0.198151,0.208658,0.288698,0.325998,0.507834,0.622156,0.771382,0.867964,0.128743,0.267964,0.353293,0.702096,95.95,32.5,668,
Qwen3-Embedding-8B__general__direct_moral_fable__gemma4-E4B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.229512,0.295213,0.283961,0.310554,0.395484,0.455813,0.65257,0.746457,0.87263,0.924202,0.199102,0.386228,0.486527,0.815868,58.57,11.0,668,
Qwen3-Embedding-8B__general__fable_cot_proverb__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.19601,0.258973,0.247196,0.266467,0.355813,0.418513,0.605165,0.733408,0.847954,0.907161,0.16018,0.345808,0.44012,0.823353,62.42,14.0,668,
Qwen3-Embedding-8B__general__cot_proverb_only__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.068103,0.106534,0.096518,0.129915,0.155838,0.186452,0.320958,0.424276,0.58518,0.702745,0.04491,0.176647,0.214072,0.519461,168.4,87.0,668,
Qwen3-Embedding-8B__general__cot_proverb_fable__gemma4-E4B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.186982,0.250394,0.24091,0.262275,0.357211,0.421607,0.609731,0.756287,0.876971,0.920808,0.149701,0.338323,0.443114,0.836826,59.44,14.0,668,
Qwen3-Embedding-8B__general__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.214168,0.28017,0.273842,0.303219,0.401996,0.459032,0.647355,0.758733,0.860205,0.916667,0.17515,0.386228,0.498503,0.829341,58.99,11.0,668,
Qwen3-Embedding-8B__general__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.128334,0.189602,0.1702,0.187151,0.250549,0.285953,0.458882,0.578767,0.716143,0.81744,0.113772,0.266467,0.338323,0.664671,115.85,38.0,668,
Qwen3-Embedding-8B__general__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.224703,0.300595,0.285981,0.315494,0.411352,0.468613,0.642066,0.763473,0.867665,0.908757,0.194611,0.408683,0.519461,0.829341,61.14,9.0,668,
Qwen3-Embedding-8B__general__fable_proverb__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.200707,0.271345,0.253471,0.27752,0.360554,0.422954,0.620858,0.72732,0.831761,0.896357,0.181138,0.359281,0.447605,0.808383,65.39,15.0,668,
Qwen3-Embedding-8B__general__proverb_only__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013086,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
Qwen3-Embedding-8B__general__proverb_fable__gemma4-E4B__proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.187996,0.261433,0.237848,0.262051,0.333458,0.38755,0.601173,0.711826,0.82994,0.904092,0.178144,0.342814,0.429641,0.799401,68.46,18.0,668,
Qwen3-Embedding-8B__general__fable_direct_moral__gemma4-31B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.28731,0.36001,0.349658,0.381038,0.480913,0.536302,0.719636,0.802695,0.886901,0.933633,0.257485,0.459581,0.565868,0.859281,47.28,7.0,668,
Qwen3-Embedding-8B__general__direct_moral_only__gemma4-31B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,direct_moral_only,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.261811,0.33765,0.320852,0.332685,0.437126,0.486203,0.658733,0.765793,0.875898,0.911527,0.248503,0.42515,0.52994,0.814371,65.3,8.0,668,
Qwen3-Embedding-8B__general__direct_moral_fable__gemma4-31B__direct_moral,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,direct_moral_fable,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.307986,0.381603,0.374594,0.408957,0.515644,0.578343,0.73755,0.817764,0.888972,0.933982,0.282934,0.494012,0.609281,0.874251,45.98,6.0,668,
Qwen3-Embedding-8B__general__fable_cot_proverb__gemma4-31B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_cot_proverb,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.262323,0.335926,0.321062,0.355464,0.441317,0.510155,0.704441,0.792091,0.88271,0.93226,0.236527,0.438623,0.523952,0.851796,50.36,9.0,668,
Qwen3-Embedding-8B__general__cot_proverb_only__gemma4-31B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_only,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.17807,0.232846,0.224157,0.248528,0.319835,0.36996,0.539596,0.63997,0.750399,0.828817,0.148204,0.311377,0.384731,0.708084,104.12,22.5,668,
Qwen3-Embedding-8B__general__cot_proverb_fable__gemma4-31B__cot_proverb,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_fable,gemma4-31B,google/gemma-4-31B-it,cot_proverb,0.276463,0.345367,0.337478,0.376946,0.464271,0.528244,0.714446,0.802046,0.889122,0.932186,0.242515,0.453593,0.547904,0.863772,48.14,7.0,668,
Qwen3-Embedding-8B__general__fable_conceptual_abstract__gemma4-31B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_conceptual_abstract,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.282902,0.358411,0.343152,0.374326,0.466492,0.534356,0.714471,0.812226,0.883932,0.940494,0.260479,0.459581,0.55988,0.872754,46.57,7.0,668,
Qwen3-Embedding-8B__general__conceptual_abstract_only__gemma4-31B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_only,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.230555,0.307858,0.287077,0.308308,0.396407,0.457934,0.627645,0.737625,0.828942,0.884506,0.217066,0.401198,0.489521,0.79491,76.09,11.0,668,
Qwen3-Embedding-8B__general__conceptual_abstract_fable__gemma4-31B__conceptual_abstract,Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_fable,gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,0.297347,0.372106,0.358915,0.386078,0.484207,0.545459,0.730564,0.812725,0.89002,0.935279,0.275449,0.471557,0.577844,0.865269,47.36,6.0,668,
