run_id,model_alias,model_id,instruction_variant,corpus_config,summary_generator,summary_generator_model_id,generator_prompt_variant,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,error
E5-mistral-7b__no_instr__fable_direct_moral__gemma4-31B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_direct_moral,gemma4-31B,google/gemma-4-31B-it,direct_moral,0.245774,0.321803,0.303005,0.322879,0.413573,0.467565,0.613648,0.705888,0.827146,0.889895,0.236527,0.416168,0.5,0.767964,75.75,10.5,668,
E5-mistral-7b__no_instr__fable_proverb__gemma4-31B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_proverb,gemma4-31B,google/gemma-4-31B-it,proverb,0.190155,0.265297,0.24051,0.25247,0.333757,0.385379,0.549601,0.680614,0.803169,0.875823,0.187126,0.33982,0.431138,0.770958,85.53,18.0,668,
E5-mistral-7b__no_instr__proverb_fable__gemma4-31B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,proverb_fable,gemma4-31B,google/gemma-4-31B-it,proverb,0.05152,0.087646,0.071382,0.073827,0.103967,0.130714,0.241143,0.371906,0.578867,0.710604,0.050898,0.115269,0.157186,0.462575,174.24,120.0,668,
E5-mistral-7b__no_instr__proverb_only__gemma4-31B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,proverb_only,gemma4-31B,google/gemma-4-31B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
E5-mistral-7b__general__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.059373,0.102294,0.083308,0.082635,0.125773,0.154067,0.273703,0.399077,0.590519,0.744636,0.056886,0.131737,0.187126,0.494012,161.76,104.0,668,
E5-mistral-7b__general__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.079131,0.130813,0.111097,0.117365,0.168164,0.204566,0.335529,0.457011,0.603368,0.689746,0.07485,0.176647,0.255988,0.562874,167.45,70.5,668,
E5-mistral-7b__general__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.137959,0.208011,0.182024,0.200823,0.26003,0.309656,0.468538,0.577545,0.728643,0.803343,0.131737,0.282934,0.342814,0.66018,116.22,31.0,668,
E5-mistral-7b__general__cot_proverb_fable__gemma4-E2B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.064551,0.110837,0.088104,0.088473,0.123578,0.146307,0.250798,0.377969,0.586302,0.741542,0.064371,0.143713,0.191617,0.468563,163.38,111.0,668,
E5-mistral-7b__general__cot_proverb_only__gemma4-E2B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.091981,0.13757,0.123227,0.135005,0.183333,0.2125,0.340843,0.440868,0.563498,0.678318,0.080838,0.188623,0.255988,0.543413,178.27,82.0,668,
E5-mistral-7b__general__fable_cot_proverb__gemma4-E2B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.135208,0.191222,0.175359,0.197505,0.252844,0.291517,0.466816,0.580913,0.72228,0.801098,0.116766,0.261976,0.336826,0.661677,117.0,37.0,668,
E5-mistral-7b__general__direct_moral_fable__gemma4-E2B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.066268,0.113563,0.093409,0.105464,0.139546,0.169112,0.288074,0.396382,0.597455,0.739646,0.064371,0.169162,0.212575,0.492515,158.59,105.0,668,
E5-mistral-7b__general__direct_moral_only__gemma4-E2B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.110988,0.166852,0.1454,0.156213,0.206587,0.249975,0.381337,0.507535,0.648154,0.755339,0.106287,0.22006,0.285928,0.601796,142.0,61.5,668,
E5-mistral-7b__general__fable_direct_moral__gemma4-E2B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.152666,0.216375,0.198078,0.209007,0.28725,0.338548,0.525299,0.648328,0.766991,0.853144,0.137725,0.27994,0.371257,0.736527,94.0,22.0,668,
E5-mistral-7b__general__fable_proverb__gemma4-E2B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.220536,0.29528,0.273317,0.289197,0.375274,0.425324,0.616143,0.719187,0.828219,0.898353,0.211078,0.36976,0.468563,0.797904,71.6,13.0,668,
E5-mistral-7b__general__proverb_fable__gemma4-E2B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.063707,0.105886,0.087624,0.097505,0.127046,0.148528,0.256637,0.392365,0.57016,0.737026,0.055389,0.151198,0.187126,0.486527,167.55,105.0,668,
E5-mistral-7b__general__proverb_only__gemma4-E2B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
E5-mistral-7b__no_instr__conceptual_abstract_fable__gemma4-E2B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,conceptual_abstract_fable,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.052232,0.089065,0.072006,0.0749,0.106811,0.13523,0.25005,0.380015,0.590444,0.730015,0.049401,0.113772,0.16018,0.474551,166.44,112.0,668,
E5-mistral-7b__no_instr__conceptual_abstract_only__gemma4-E2B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,conceptual_abstract_only,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.065598,0.115896,0.090772,0.091592,0.129242,0.166367,0.294237,0.422106,0.570534,0.667116,0.067365,0.148204,0.206587,0.528443,185.75,88.5,668,
E5-mistral-7b__no_instr__fable_conceptual_abstract__gemma4-E2B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_conceptual_abstract,gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,0.120735,0.184166,0.1582,0.161552,0.2249,0.264296,0.429641,0.545858,0.676073,0.781013,0.113772,0.233533,0.305389,0.640719,134.77,42.5,668,
E5-mistral-7b__no_instr__cot_proverb_fable__gemma4-E2B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,cot_proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.051151,0.087971,0.073469,0.072779,0.113298,0.128792,0.237949,0.359731,0.57268,0.724102,0.043413,0.116766,0.176647,0.456587,173.43,118.5,668,
E5-mistral-7b__no_instr__cot_proverb_only__gemma4-E2B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,cot_proverb_only,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.079841,0.121272,0.107343,0.111727,0.163199,0.193987,0.314471,0.413024,0.55731,0.650948,0.068862,0.155689,0.226048,0.513473,186.93,91.0,668,
E5-mistral-7b__no_instr__fable_cot_proverb__gemma4-E2B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_cot_proverb,gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,0.114475,0.163885,0.1509,0.172006,0.22268,0.26018,0.413748,0.54012,0.684456,0.778942,0.088323,0.232036,0.303892,0.628743,130.41,47.0,668,
E5-mistral-7b__no_instr__direct_moral_fable__gemma4-E2B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,direct_moral_fable,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.055541,0.099715,0.077923,0.08271,0.111677,0.133633,0.257735,0.385579,0.593014,0.741093,0.053892,0.137725,0.176647,0.473054,165.76,109.5,668,
E5-mistral-7b__no_instr__direct_moral_only__gemma4-E2B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,direct_moral_only,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.108463,0.159157,0.139959,0.153743,0.197255,0.232136,0.375773,0.461327,0.608558,0.72999,0.098802,0.215569,0.273952,0.564371,152.13,61.0,668,
E5-mistral-7b__no_instr__fable_direct_moral__gemma4-E2B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_direct_moral,gemma4-E2B,google/gemma-4-E2B-it,direct_moral,0.136767,0.20083,0.180514,0.192665,0.26487,0.3127,0.496108,0.591243,0.725773,0.825699,0.121257,0.26497,0.351796,0.684132,108.27,31.0,668,
E5-mistral-7b__no_instr__fable_proverb__gemma4-E2B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_proverb,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.190155,0.265297,0.24051,0.25247,0.333757,0.385379,0.549601,0.680614,0.803169,0.875823,0.187126,0.33982,0.431138,0.770958,85.53,18.0,668,
E5-mistral-7b__no_instr__proverb_fable__gemma4-E2B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,proverb_fable,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.05152,0.087646,0.071382,0.073827,0.103967,0.130714,0.241143,0.371906,0.578867,0.710604,0.050898,0.115269,0.157186,0.462575,174.24,120.0,668,
E5-mistral-7b__no_instr__proverb_only__gemma4-E2B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,proverb_only,gemma4-E2B,google/gemma-4-E2B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
E5-mistral-7b__general__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.068216,0.121473,0.096461,0.100898,0.139271,0.170035,0.284755,0.403418,0.601971,0.755664,0.068862,0.163174,0.22006,0.494012,157.7,102.0,668,
E5-mistral-7b__general__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.100013,0.156272,0.140189,0.162101,0.218288,0.262625,0.407186,0.515269,0.62263,0.707884,0.083832,0.232036,0.306886,0.613772,161.81,48.5,668,
E5-mistral-7b__general__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.166103,0.239343,0.213396,0.234306,0.296457,0.345534,0.539795,0.643513,0.740494,0.805539,0.158683,0.323353,0.398204,0.727545,116.13,22.0,668,
E5-mistral-7b__general__cot_proverb_fable__gemma4-E4B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.070573,0.113387,0.096002,0.103817,0.139122,0.165893,0.26013,0.381487,0.586178,0.721831,0.062874,0.157186,0.208084,0.468563,168.24,117.0,668,
E5-mistral-7b__general__cot_proverb_only__gemma4-E4B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.068032,0.112321,0.094167,0.100649,0.14274,0.174775,0.267715,0.372156,0.496781,0.604641,0.065868,0.148204,0.202096,0.468563,209.36,120.0,668,
E5-mistral-7b__general__fable_cot_proverb__gemma4-E4B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.11703,0.168634,0.157781,0.176048,0.243862,0.291916,0.456262,0.560005,0.690344,0.783583,0.094311,0.244012,0.318862,0.654192,127.67,37.5,668,
E5-mistral-7b__general__direct_moral_fable__gemma4-E4B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.072908,0.123899,0.099125,0.09763,0.138199,0.171956,0.286277,0.40993,0.612076,0.755664,0.077844,0.158683,0.206587,0.498503,155.71,102.5,668,
E5-mistral-7b__general__direct_moral_only__gemma4-E4B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.13557,0.185378,0.170754,0.18518,0.239147,0.297231,0.424426,0.523179,0.675923,0.769985,0.115269,0.244012,0.305389,0.616766,134.24,40.5,668,
E5-mistral-7b__general__fable_direct_moral__gemma4-E4B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.171367,0.226239,0.218182,0.237874,0.318912,0.367116,0.548877,0.674202,0.793812,0.869785,0.149701,0.305389,0.399701,0.752994,86.44,23.0,668,
E5-mistral-7b__general__fable_proverb__gemma4-E4B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.220536,0.29528,0.273317,0.289197,0.375274,0.425324,0.616143,0.719187,0.828219,0.898353,0.211078,0.36976,0.468563,0.797904,71.6,13.0,668,
E5-mistral-7b__general__proverb_fable__gemma4-E4B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.063707,0.105886,0.087624,0.097505,0.127046,0.148528,0.256637,0.392365,0.57016,0.737026,0.055389,0.151198,0.187126,0.486527,167.55,105.0,668,
E5-mistral-7b__general__proverb_only__gemma4-E4B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,general,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
E5-mistral-7b__no_instr__conceptual_abstract_fable__gemma4-E4B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,conceptual_abstract_fable,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.061212,0.109078,0.087135,0.086003,0.130938,0.159731,0.264097,0.386377,0.591617,0.754441,0.064371,0.140719,0.203593,0.476048,163.57,109.5,668,
E5-mistral-7b__no_instr__conceptual_abstract_only__gemma4-E4B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,conceptual_abstract_only,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.087583,0.14498,0.120865,0.128069,0.180364,0.22268,0.358458,0.460055,0.611053,0.706462,0.083832,0.196108,0.252994,0.565868,170.93,69.5,668,
E5-mistral-7b__no_instr__fable_conceptual_abstract__gemma4-E4B__conceptual_abstract,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_conceptual_abstract,gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,0.146638,0.215483,0.191995,0.195709,0.274152,0.318513,0.481287,0.598653,0.729965,0.808184,0.134731,0.276946,0.371257,0.691617,124.08,29.5,668,
E5-mistral-7b__no_instr__cot_proverb_fable__gemma4-E4B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,cot_proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.060191,0.103901,0.083106,0.085704,0.12258,0.137151,0.246482,0.36754,0.567665,0.720259,0.064371,0.131737,0.179641,0.447605,173.29,118.0,668,
E5-mistral-7b__no_instr__cot_proverb_only__gemma4-E4B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,cot_proverb_only,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.063623,0.106386,0.087857,0.089321,0.13246,0.16008,0.267964,0.365943,0.4999,0.608134,0.064371,0.134731,0.19012,0.462575,204.96,120.0,668,
E5-mistral-7b__no_instr__fable_cot_proverb__gemma4-E4B__cot_proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_cot_proverb,gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,0.112736,0.164212,0.150541,0.156163,0.227096,0.263174,0.423777,0.54521,0.690619,0.77772,0.094311,0.223054,0.30988,0.640719,132.68,44.0,668,
E5-mistral-7b__no_instr__direct_moral_fable__gemma4-E4B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,direct_moral_fable,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.065572,0.113005,0.088391,0.088099,0.120808,0.148204,0.268588,0.392315,0.596083,0.742365,0.070359,0.14521,0.185629,0.471557,163.21,109.0,668,
E5-mistral-7b__no_instr__direct_moral_only__gemma4-E4B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,direct_moral_only,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.134411,0.184573,0.169068,0.181437,0.234331,0.278293,0.413174,0.512201,0.667365,0.761128,0.121257,0.247006,0.303892,0.606287,136.86,48.0,668,
E5-mistral-7b__no_instr__fable_direct_moral__gemma4-E4B__direct_moral,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_direct_moral,gemma4-E4B,google/gemma-4-E4B-it,direct_moral,0.162015,0.223794,0.203031,0.21013,0.279815,0.329541,0.522405,0.644037,0.784207,0.858658,0.151198,0.273952,0.356287,0.729042,93.2,27.0,668,
E5-mistral-7b__no_instr__fable_proverb__gemma4-E4B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,fable_proverb,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.190155,0.265297,0.24051,0.25247,0.333757,0.385379,0.549601,0.680614,0.803169,0.875823,0.187126,0.33982,0.431138,0.770958,85.53,18.0,668,
E5-mistral-7b__no_instr__proverb_fable__gemma4-E4B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,proverb_fable,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.05152,0.087646,0.071382,0.073827,0.103967,0.130714,0.241143,0.371906,0.578867,0.710604,0.050898,0.115269,0.157186,0.462575,174.24,120.0,668,
E5-mistral-7b__no_instr__proverb_only__gemma4-E4B__proverb,E5-mistral-7b,intfloat/e5-mistral-7b-instruct,no_instr,proverb_only,gemma4-E4B,google/gemma-4-E4B-it,proverb,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108,314.95,292.0,668,
