model_alias,model_id,instruction_variant,corpus_config,corpus_description,corpus_template,summary_generator,summary_generator_model_id,generator_prompt_variant,exp_id,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,ft_experiment,ft_model_key,train_source,train_corpus_config,train_corpus_description,train_corpus_template,train_summary_generator,train_summary_generator_model_id,train_generator_prompt_variant,storal_size,storal_n_requested,storal_length_range,loss,temperature,epochs,early_stopping_metric,seed,batch_size,gradient_accumulation_steps,learning_rate,lora_r,lora_alpha,lora_dropout,model_output_dir,notes
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_only,Generated proverb only.,{proverb},gemma4-31B,google/gemma-4-31B-it,proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,2026-05-19_14-25-40_saved_model_eval,0.366903,0.414203,0.413016,0.437817,0.541383,0.588398,0.7303,0.800475,0.894576,0.934498,0.317338,0.517944,0.61074,0.842745,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemma4-31B,google/gemma-4-31B-it,cot_proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,2026-05-19_14-25-40_saved_model_eval,0.471938,0.524642,0.527219,0.575136,0.673963,0.721011,0.847988,0.916708,0.959047,0.978031,0.404152,0.67355,0.74986,0.932566,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-31B,google/gemma-4-31B-it,direct_moral,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,2026-05-19_14-25-40_saved_model_eval,0.468014,0.520037,0.52466,0.563095,0.679159,0.727364,0.858,0.925178,0.967301,0.979783,0.411671,0.652598,0.74389,0.938559,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,direct_moral,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,2026-05-19_14-25-40_saved_model_eval,0.456471,0.503955,0.512481,0.562839,0.671466,0.737583,0.868433,0.919415,0.965305,0.978528,0.381697,0.657109,0.746964,0.934093,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,2026-05-19_14-25-40_saved_model_eval,0.469546,0.518226,0.52757,0.578807,0.688597,0.749508,0.875174,0.930618,0.96829,0.98278,0.395208,0.667602,0.752923,0.943059,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemini,gemini-3-flash-preview,proverb,2026-05-19_14-25-40_saved_model_eval,0.461978,0.51324,0.516847,0.560226,0.664095,0.723469,0.842452,0.919117,0.961817,0.979275,0.404074,0.649602,0.733397,0.935563,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemma4-E2B,google/gemma-4-E2B-it,proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemma4-E4B,google/gemma-4-E4B-it,proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_proverb,Original fable followed by generated proverb.,{fable}\n\nProverb: {proverb},gemma4-31B,google/gemma-4-31B-it,proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,2026-05-19_14-25-40_saved_model_eval,0.474937,0.521629,0.52795,0.565514,0.674369,0.7374,0.864391,0.919526,0.965548,0.983537,0.408551,0.651083,0.736416,0.934081,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,2026-05-19_14-25-40_saved_model_eval,0.4698,0.52222,0.525803,0.562096,0.672725,0.720101,0.848263,0.911253,0.962801,0.978766,0.408663,0.648188,0.736472,0.925081,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
SFR-Embedding-Mistral,Salesforce/SFR-Embedding-Mistral,moral_specific,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,,,,,,,,,,,,,,,,ft_11_clustered_5fcv,sfr,clustered_morables_5fold_cv,raw,Original fable text only.,{fable},,,,,,,InfoNCE,0.05,10,ndcg@10,42,2,8,0.0001,64,128,0.05,/data/lior/ft_11_clustered/models/sfr,Raw-trained 5-fold clustered MORABLES model evaluated on this corpus config; metrics aggregate across completed folds.
