model_alias,model_id,instruction_variant,corpus_config,corpus_description,corpus_template,summary_generator,summary_generator_model_id,generator_prompt_variant,exp_id,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,phase_2_extra_instruction_sweep,0.315736,0.377913,0.378879,0.418288,0.515245,0.553293,0.719561,0.804391,0.904366,0.942889,0.266467,0.497006,0.600299,0.859281
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,phase_2_extra_instruction_sweep,0.278351,0.340516,0.33234,0.342764,0.440594,0.483283,0.609481,0.71739,0.842914,0.904441,0.252994,0.422156,0.51497,0.767964
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,phase_2_extra_instruction_sweep,0.31802,0.387836,0.380504,0.427196,0.511677,0.570883,0.714671,0.813099,0.898952,0.945259,0.285928,0.510479,0.595808,0.866766
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,phase_4_complete_top5_missing,0.196463,0.262646,0.24798,0.265968,0.354516,0.390918,0.587774,0.714845,0.836577,0.892191,0.178144,0.336826,0.44012,0.785928
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,phase_4_complete_top5_missing,0.116545,0.169616,0.153633,0.171756,0.22752,0.279741,0.426372,0.543214,0.692789,0.782984,0.101796,0.230539,0.302395,0.63024
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,phase_4_complete_top5_missing,0.178607,0.241459,0.230392,0.260604,0.338548,0.391617,0.578892,0.69002,0.82263,0.888423,0.149701,0.333832,0.42515,0.770958
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,phase_4_complete_top5_missing,0.197592,0.26025,0.246428,0.26225,0.347031,0.403044,0.583034,0.696083,0.818638,0.880614,0.172156,0.336826,0.431138,0.77994
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,phase_4_complete_top5_missing,0.112399,0.162613,0.144194,0.161552,0.204192,0.236751,0.377246,0.474077,0.636128,0.759481,0.097305,0.223054,0.27994,0.577844
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,phase_4_complete_top5_missing,0.188075,0.24672,0.235562,0.238373,0.337899,0.3749,0.561702,0.684032,0.792914,0.865843,0.166168,0.308383,0.426647,0.769461
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,phase_4_complete_top5_missing,0.192698,0.258042,0.243931,0.270459,0.349227,0.390494,0.584256,0.712151,0.82248,0.893438,0.170659,0.344311,0.434132,0.790419
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,phase_4_complete_top5_missing,0.081334,0.133516,0.111388,0.115619,0.162924,0.216118,0.351771,0.470958,0.634656,0.746382,0.070359,0.181138,0.248503,0.576347
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,phase_4_complete_top5_missing,0.17816,0.244562,0.232977,0.25731,0.349376,0.392515,0.582211,0.697879,0.805489,0.881986,0.151198,0.327844,0.435629,0.782934
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemma4-E2B,google/gemma-4-E2B-it,proverb,phase_4_complete_top5_missing,0.208032,0.277764,0.256806,0.268139,0.352645,0.403219,0.600125,0.717939,0.823578,0.883658,0.196108,0.344311,0.437126,0.79491
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemma4-E2B,google/gemma-4-E2B-it,proverb,phase_4_complete_top5_missing,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,proverb,phase_4_complete_top5_missing,0.174957,0.240876,0.223539,0.249002,0.322031,0.377745,0.5751,0.703917,0.821756,0.894661,0.155689,0.326347,0.404192,0.790419
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,phase_4_complete_top5_missing,0.208208,0.27329,0.260701,0.28246,0.37253,0.423079,0.601572,0.71774,0.84768,0.912026,0.182635,0.351796,0.45509,0.791916
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,phase_4_complete_top5_missing,0.14327,0.19077,0.177926,0.189895,0.247405,0.280489,0.438074,0.57742,0.725299,0.825998,0.124251,0.242515,0.311377,0.669162
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,phase_4_complete_top5_missing,0.207681,0.275442,0.260893,0.289646,0.370235,0.411677,0.58982,0.715245,0.836228,0.901422,0.191617,0.366766,0.456587,0.785928
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,phase_4_complete_top5_missing,0.191033,0.254084,0.238458,0.265145,0.333608,0.384606,0.582759,0.705813,0.821657,0.886552,0.166168,0.335329,0.408683,0.778443
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,phase_4_complete_top5_missing,0.072688,0.114327,0.100849,0.110554,0.155489,0.168438,0.306662,0.422405,0.575948,0.685828,0.056886,0.163174,0.218563,0.517964
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,phase_4_complete_top5_missing,0.182209,0.241003,0.228777,0.241243,0.324925,0.37994,0.567116,0.692091,0.818338,0.892715,0.161677,0.314371,0.405689,0.76497
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,phase_4_complete_top5_missing,0.210239,0.279586,0.259384,0.283358,0.352969,0.41754,0.601248,0.723179,0.838174,0.895359,0.188623,0.365269,0.449102,0.802395
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,phase_4_complete_top5_missing,0.114073,0.174897,0.150923,0.151397,0.216317,0.251347,0.398927,0.517789,0.662924,0.750399,0.115269,0.217066,0.297904,0.616766
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,phase_4_complete_top5_missing,0.194764,0.265704,0.248144,0.279316,0.354516,0.409556,0.603019,0.713947,0.831936,0.89521,0.169162,0.363772,0.452096,0.799401
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemma4-E4B,google/gemma-4-E4B-it,proverb,phase_4_complete_top5_missing,0.208032,0.277764,0.256806,0.268139,0.352645,0.403219,0.600125,0.717939,0.823578,0.883658,0.196108,0.344311,0.437126,0.79491
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemma4-E4B,google/gemma-4-E4B-it,proverb,phase_4_complete_top5_missing,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,proverb,phase_4_complete_top5_missing,0.174957,0.240876,0.223539,0.249002,0.322031,0.377745,0.5751,0.703917,0.821756,0.894661,0.155689,0.326347,0.404192,0.790419
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,direct_moral,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,direct_moral,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,direct_moral,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,cot_proverb,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,cot_proverb,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,cot_proverb,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,conceptual_abstract,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,conceptual_abstract,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,conceptual_abstract,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,proverb,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,proverb,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemma4-26B-A4B,google/gemma-4-26B-A4B-it,proverb,,,,,,,,,,,,,,,
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-31B,google/gemma-4-31B-it,direct_moral,phase_4_complete_top5_missing,0.273387,0.340101,0.332004,0.36497,0.456337,0.507136,0.66522,0.76492,0.874301,0.933708,0.244012,0.44012,0.540419,0.826347
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemma4-31B,google/gemma-4-31B-it,direct_moral,phase_4_complete_top5_missing,0.245836,0.317487,0.299099,0.324052,0.399975,0.461976,0.622006,0.720634,0.829142,0.892515,0.229042,0.416168,0.491018,0.776946
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,direct_moral,phase_4_complete_top5_missing,0.267367,0.333449,0.326954,0.355863,0.455339,0.51482,0.667914,0.77006,0.881412,0.927146,0.23503,0.431138,0.541916,0.832335
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemma4-31B,google/gemma-4-31B-it,cot_proverb,phase_4_complete_top5_missing,0.254293,0.314354,0.312537,0.344885,0.439746,0.486652,0.651422,0.757435,0.871956,0.929691,0.214072,0.417665,0.517964,0.826347
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemma4-31B,google/gemma-4-31B-it,cot_proverb,phase_4_complete_top5_missing,0.183956,0.241108,0.228746,0.254716,0.313373,0.347779,0.494436,0.611252,0.736951,0.822081,0.161677,0.32485,0.389222,0.682635
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,cot_proverb,phase_4_complete_top5_missing,0.250545,0.314965,0.305472,0.338698,0.418812,0.464122,0.651198,0.758533,0.860254,0.927295,0.221557,0.41018,0.498503,0.829341
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,phase_4_complete_top5_missing,0.259768,0.330025,0.315028,0.348029,0.426722,0.478443,0.661602,0.773328,0.878368,0.92989,0.23503,0.420659,0.511976,0.836826
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,phase_4_complete_top5_missing,0.228985,0.306239,0.278437,0.296682,0.363847,0.411427,0.597231,0.697854,0.808009,0.865095,0.221557,0.389222,0.458084,0.766467
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,phase_4_complete_top5_missing,0.257173,0.330295,0.315324,0.343039,0.435654,0.500599,0.677146,0.773054,0.880614,0.927969,0.230539,0.422156,0.522455,0.836826
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemma4-31B,google/gemma-4-31B-it,proverb,phase_4_complete_top5_missing,0.208032,0.277764,0.256806,0.268139,0.352645,0.403219,0.600125,0.717939,0.823578,0.883658,0.196108,0.344311,0.437126,0.79491
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemma4-31B,google/gemma-4-31B-it,proverb,phase_4_complete_top5_missing,0.003686,0.013096,0.006321,0.005988,0.012725,0.019711,0.067066,0.131786,0.272754,0.416567,0.001497,0.008982,0.019461,0.196108
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,no_instr,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,proverb,phase_4_complete_top5_missing,0.174957,0.240876,0.223539,0.249002,0.322031,0.377745,0.5751,0.703917,0.821756,0.894661,0.155689,0.326347,0.404192,0.790419
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,raw,Raw fable text only; no generated summary.,{fable},,,,phase_1_raw_instruction_sweep,0.195737,0.267512,0.246388,0.268937,0.341193,0.387325,0.552146,0.664496,0.779092,0.869611,0.187126,0.348802,0.432635,0.75
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,phase_2_gemini_layout_sweep,0.343812,0.415446,0.41159,0.467839,0.553917,0.613348,0.757136,0.845509,0.915619,0.953119,0.300898,0.552395,0.646707,0.899701
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,phase_2_gemini_layout_sweep,0.335575,0.406394,0.399587,0.416118,0.530963,0.583433,0.70524,0.783882,0.870284,0.920409,0.302395,0.502994,0.621257,0.835329
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,phase_2_gemini_layout_sweep,0.342837,0.407755,0.408527,0.453343,0.550175,0.600274,0.76759,0.841492,0.915594,0.948328,0.296407,0.535928,0.640719,0.89521
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,phase_2_gemini_layout_sweep,0.354144,0.421446,0.419781,0.452745,0.559057,0.604915,0.768762,0.838797,0.925873,0.957111,0.312874,0.538922,0.637725,0.890719
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,phase_2_gemini_layout_sweep,0.307103,0.37137,0.361688,0.381961,0.468638,0.508957,0.658159,0.727121,0.845359,0.904092,0.284431,0.456587,0.54491,0.778443
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,phase_2_gemini_layout_sweep,0.345468,0.411621,0.410331,0.452695,0.549401,0.603268,0.766766,0.84022,0.918239,0.955015,0.302395,0.534431,0.628743,0.889222
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,phase_2_gemini_layout_sweep,0.343854,0.410686,0.411658,0.453244,0.563124,0.617241,0.769311,0.848278,0.919436,0.953967,0.296407,0.541916,0.649701,0.902695
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,phase_2_gemini_layout_sweep,0.350066,0.424191,0.409673,0.433857,0.528543,0.576248,0.71986,0.806088,0.878693,0.919686,0.33982,0.516467,0.606287,0.856287
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,phase_2_gemini_layout_sweep,0.3459,0.408912,0.41446,0.459057,0.571183,0.624351,0.771557,0.848229,0.924077,0.95494,0.29491,0.540419,0.652695,0.901198
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,phase_2_gemini_layout_sweep,0.346207,0.414828,0.413046,0.454616,0.553743,0.594736,0.771806,0.838124,0.909506,0.948927,0.303892,0.541916,0.636228,0.889222
Linq-Embed-Mistral,Linq-AI-Research/Linq-Embed-Mistral,general,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,phase_2_gemini_layout_sweep,0.276963,0.337365,0.327806,0.351647,0.426098,0.476622,0.639546,0.736477,0.845384,0.891866,0.25,0.429641,0.495509,0.785928
