timestamp,experiment,model_alias,model_id,size,n_storal_selected,train_rows,validation_rows,unique_normalized_morals,exact_duplicate_moral_groups,exact_duplicate_moral_rows,eval_doc_config,summary_generator,corpus_template,rankings_path,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,Mean_Rank,Median_Rank,n_queries,seed,early_stopping_metric,model_dir,error
2026-05-18T23:25:46,ft_12_storal_transfer_clustered,linq,Linq-AI-Research/Linq-Embed-Mistral,s500,500,450,50,465,29,64,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/linq__s500__fable_cot_proverb__gemini.json,0.4617825533616821,0.5115341236134168,0.5153287328467678,0.5593063872255489,0.6615518962075848,0.7104041916167665,0.8356287425149701,0.9050898203592816,0.9480039920159681,0.970883233532934,0.3997005988023952,0.6407185628742516,0.7320359281437125,0.937125748502994,25.267964071856287,2.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/linq/s500,
2026-05-18T23:25:46,ft_12_storal_transfer_clustered,linq,Linq-AI-Research/Linq-Embed-Mistral,s500,500,450,50,465,29,64,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/linq__s500__conceptual_abstract_fable__gemini.json,0.44233264436370967,0.5023992143998728,0.502525685722035,0.5599550898203594,0.6647205588822355,0.7201596806387225,0.8361776447105788,0.8927395209580838,0.943063872255489,0.9702095808383232,0.37574850299401197,0.6511976047904192,0.7544910179640718,0.9296407185628742,25.580838323353294,2.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/linq/s500,
2026-05-18T23:25:46,ft_12_storal_transfer_clustered,linq,Linq-AI-Research/Linq-Embed-Mistral,s500,500,450,50,465,29,64,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/linq__s500__fable_proverb__gemini.json,0.43783776608459113,0.48853812500924554,0.4896927612596929,0.5369261477045908,0.6340319361277446,0.6971057884231536,0.8274700598802395,0.9015469061876248,0.9494011976047905,0.9735528942115768,0.3772455089820359,0.6137724550898204,0.7005988023952096,0.9341317365269461,26.188622754491018,3.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/linq/s500,
2026-05-19T00:18:58,ft_12_storal_transfer_clustered,linq,Linq-AI-Research/Linq-Embed-Mistral,s1000,1000,900,100,929,62,133,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/linq__s1000__fable_cot_proverb__gemini.json,0.4463015219741501,0.4934919739906471,0.49738494045704196,0.5291417165668663,0.6426896207584831,0.6922654690618761,0.8326596806387226,0.8915169660678642,0.947005988023952,0.9609031936127744,0.3847305389221557,0.6092814371257484,0.7140718562874252,0.9176646706586826,28.91616766467066,3.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/linq/s1000,
2026-05-19T00:18:58,ft_12_storal_transfer_clustered,linq,Linq-AI-Research/Linq-Embed-Mistral,s1000,1000,900,100,929,62,133,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/linq__s1000__conceptual_abstract_fable__gemini.json,0.4568966249513738,0.5118976492169167,0.5090701399088825,0.5648952095808384,0.6520459081836326,0.7031437125748504,0.8569111776447107,0.9307385229540919,0.9532684630738523,0.9761726546906186,0.3937125748502994,0.6497005988023952,0.7305389221556886,0.9535928143712575,23.290419161676645,2.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/linq/s1000,
2026-05-19T00:18:58,ft_12_storal_transfer_clustered,linq,Linq-AI-Research/Linq-Embed-Mistral,s1000,1000,900,100,929,62,133,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/linq__s1000__fable_proverb__gemini.json,0.4477321721823256,0.5006939359978603,0.49964448441778264,0.5287425149700599,0.641192614770459,0.6902694610778444,0.8356786427145709,0.9057135728542914,0.9500748502994012,0.975748502994012,0.38922155688622756,0.6137724550898204,0.7230538922155688,0.9341317365269461,26.139221556886227,2.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/linq/s1000,
2026-05-19T00:28:40,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s200,200,180,20,199,1,2,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s200__fable_cot_proverb__gemini.json,0.23290945612210776,0.28157602701617435,0.2622987940824256,0.2780688622754491,0.3466816367265469,0.39431137724550896,0.5482534930139721,0.6672654690618762,0.7652195608782434,0.8452345309381236,0.19910179640718562,0.36077844311377244,0.4311377245508982,0.7380239520958084,97.63622754491018,18.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s200,
2026-05-19T00:31:24,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s200,200,180,20,199,1,2,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s200__fable_cot_proverb__gemini.json,0.23290945612210776,0.28157602701617435,0.2622987940824256,0.2780688622754491,0.3466816367265469,0.39431137724550896,0.5482534930139721,0.6672654690618762,0.7652195608782434,0.8452345309381236,0.19910179640718562,0.36077844311377244,0.4311377245508982,0.7380239520958084,97.63622754491018,18.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s200,
2026-05-19T00:31:24,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s200,200,180,20,199,1,2,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s200__conceptual_abstract_fable__gemini.json,0.23167933259508913,0.28837601657294604,0.2655409045664401,0.28879740518962077,0.3609031936127744,0.4038922155688623,0.585503992015968,0.6855289421157685,0.7992265469061877,0.8740518962075848,0.20059880239520958,0.37425149700598803,0.4505988023952096,0.7619760479041916,82.88622754491018,16.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s200,
2026-05-19T00:31:24,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s200,200,180,20,199,1,2,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s200__fable_proverb__gemini.json,0.2182760009609485,0.2674548054778991,0.2450307483185111,0.2630988023952096,0.32407684630738526,0.37210578842315367,0.5395209580838323,0.663373253493014,0.7851047904191617,0.8517215568862274,0.19011976047904192,0.3323353293413174,0.405688622754491,0.7380239520958084,89.72005988023952,21.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s200,
2026-05-19T00:31:53,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s500,500,450,50,465,29,64,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s500__fable_cot_proverb__gemini.json,0.23944647273728195,0.2896667708770197,0.272990183938962,0.29870259481037925,0.3652445109780439,0.40411676646706585,0.5577095808383233,0.67624750499002,0.7860029940119759,0.8523453093812375,0.20508982035928144,0.38023952095808383,0.44610778443113774,0.7470059880239521,90.87574850299401,16.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s500,
2026-05-19T00:31:53,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s500,500,450,50,465,29,64,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s500__conceptual_abstract_fable__gemini.json,0.23967351890664368,0.29496763759282046,0.27350925493758627,0.3084830339321357,0.36788922155688625,0.4160429141716566,0.6024700598802395,0.6986526946107784,0.8104540918163673,0.8878992015968064,0.20508982035928144,0.39221556886227543,0.45209580838323354,0.7754491017964071,77.16916167664671,15.5,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s500,
2026-05-19T00:31:53,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s500,500,450,50,465,29,64,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s500__fable_proverb__gemini.json,0.2346763089662962,0.2835562583062796,0.26296346356963773,0.2822604790419162,0.3437375249500998,0.38859780439121755,0.5513473053892215,0.680439121756487,0.8040668662674649,0.8705089820359282,0.20508982035928144,0.35778443113772457,0.4251497005988024,0.7559880239520959,82.97604790419162,19.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s500,
2026-05-19T00:32:41,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s1000,1000,900,100,929,62,133,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s1000__fable_cot_proverb__gemini.json,0.24308275985049152,0.291937058922954,0.273573197715904,0.29792914171656687,0.3595808383233533,0.4032185628742515,0.5645958083832335,0.6802644710578841,0.791117764471058,0.841941117764471,0.20658682634730538,0.38173652694610777,0.44011976047904194,0.7514970059880239,90.38922155688623,17.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s1000,
2026-05-19T00:32:41,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s1000,1000,900,100,929,62,133,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s1000__conceptual_abstract_fable__gemini.json,0.24160528722987615,0.29551909126096415,0.2747502029134976,0.30386726546906184,0.36801397205588826,0.4066117764471058,0.6096307385229541,0.7000499001996008,0.819935129740519,0.8855039920159681,0.20958083832335328,0.38622754491017963,0.4535928143712575,0.7754491017964071,75.97754491017965,16.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s1000,
2026-05-19T00:32:41,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,s1000,1000,900,100,929,62,133,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__s1000__fable_proverb__gemini.json,0.23691011254932517,0.2826794315249206,0.26452588355405193,0.281561876247505,0.3457584830339321,0.3976796407185628,0.5647954091816367,0.6893463073852295,0.8078842315369261,0.8679640718562873,0.20209580838323354,0.35778443113772457,0.4236526946107784,0.7589820359281437,82.74101796407186,17.5,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/s1000,
2026-05-19T00:34:30,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,sfull,1675,1507,168,1595,69,149,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__sfull__fable_cot_proverb__gemini.json,0.24407928790597822,0.29514968279208165,0.27869053488630874,0.30152195608782434,0.37287924151696605,0.41207584830339317,0.5720808383233532,0.6895209580838324,0.795758483033932,0.8625249500998003,0.20359281437125748,0.3847305389221557,0.4550898203592814,0.7604790419161677,85.7934131736527,16.5,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/sfull,
2026-05-19T00:34:30,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,sfull,1675,1507,168,1595,69,149,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__sfull__conceptual_abstract_fable__gemini.json,0.24864731046363503,0.3042791692465406,0.2842450935558544,0.3090069860279441,0.3821606786427145,0.4234031936127745,0.6079840319361277,0.7175898203592814,0.824875249500998,0.8884481037924152,0.21407185628742514,0.39221556886227543,0.468562874251497,0.7919161676646707,73.03892215568862,14.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/sfull,
2026-05-19T00:34:30,ft_12_storal_transfer_clustered,all_minilm,sentence-transformers/all-MiniLM-L6-v2,sfull,1675,1507,168,1595,69,149,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_minilm__sfull__fable_proverb__gemini.json,0.23795417166680607,0.28684717111213076,0.2699294148594912,0.28338323353293415,0.35803393213572854,0.3950349301397206,0.5611776447105788,0.6813872255489022,0.7928393213572854,0.8679141716566866,0.20359281437125748,0.36227544910179643,0.44011976047904194,0.7574850299401198,81.32485029940119,19.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_minilm/sfull,
2026-05-19T00:35:19,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s200,200,180,20,199,1,2,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s200__fable_cot_proverb__gemini.json,0.2997593682651838,0.3486733910913243,0.3445864156590214,0.3890968063872255,0.4754740518962076,0.5317864271457086,0.6949850299401198,0.7781686626746506,0.8655439121756486,0.9244261477045908,0.2470059880239521,0.46706586826347307,0.5538922155688623,0.8338323353293413,56.41317365269461,8.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s200,
2026-05-19T00:35:19,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s200,200,180,20,199,1,2,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s200__conceptual_abstract_fable__gemini.json,0.3058739018961513,0.35829650068998253,0.3540796884286304,0.3858033932135728,0.4951097804391218,0.5469810379241516,0.7115269461077844,0.8030439121756486,0.8941866267465068,0.929865269461078,0.25149700598802394,0.4625748502994012,0.5853293413173652,0.8652694610778443,47.99700598802395,6.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s200,
2026-05-19T00:35:19,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s200,200,180,20,199,1,2,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s200__fable_proverb__gemini.json,0.28642596311382873,0.33792318588425035,0.32892954160949917,0.36851297405189626,0.4525698602794411,0.5158183632734531,0.6697854291417166,0.7746506986027945,0.8760728542914172,0.9205838323353293,0.23053892215568864,0.4491017964071856,0.5344311377245509,0.8308383233532934,56.285928143712574,8.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s200,
2026-05-19T00:36:14,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s500,500,450,50,465,29,64,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s500__fable_cot_proverb__gemini.json,0.3142032766490628,0.36664344326658715,0.3565112567970534,0.37994011976047903,0.4793912175648702,0.5344061876247506,0.6876247504990021,0.7866017964071855,0.8755489021956088,0.9248003992015967,0.27395209580838326,0.4625748502994012,0.5553892215568862,0.8413173652694611,55.43263473053892,7.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s500,
2026-05-19T00:36:14,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s500,500,450,50,465,29,64,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s500__conceptual_abstract_fable__gemini.json,0.30645570535428984,0.3616014329525437,0.35036392386529647,0.379316367265469,0.48171157684630733,0.5543912175648703,0.7131487025948103,0.8157185628742515,0.8921157684630737,0.9388223552894213,0.26047904191616766,0.4565868263473054,0.5673652694610778,0.8682634730538922,46.76946107784431,7.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s500,
2026-05-19T00:36:14,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s500,500,450,50,465,29,64,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s500__fable_proverb__gemini.json,0.29683529638766365,0.3500241929328025,0.341750757219306,0.37522455089820356,0.46906187624750506,0.5200848303393214,0.6685878243512974,0.7894211576846308,0.8733033932135729,0.9243013972055889,0.2470059880239521,0.46407185628742514,0.5494011976047904,0.8458083832335329,54.8997005988024,8.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s500,
2026-05-19T00:40:08,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s1000,1000,900,100,929,62,133,fable_cot_proverb,gemini,{fable}\n\nMoral summary: {cot_proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s1000__fable_cot_proverb__gemini.json,0.31643069091924453,0.3719837188937131,0.3573922864954929,0.3867015968063872,0.47243013972055886,0.529116766467066,0.6884231536926148,0.7767714570858285,0.8682135728542915,0.9162924151696608,0.27994011976047906,0.47305389221556887,0.5538922155688623,0.8293413173652695,57.02395209580838,7.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s1000,
2026-05-19T00:40:08,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s1000,1000,900,100,929,62,133,conceptual_abstract_fable,gemini,Conceptual summary: {conceptual_abstract}\n\n{fable},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s1000__conceptual_abstract_fable__gemini.json,0.3074187243699339,0.359548295246318,0.3512416364271345,0.38223552894211577,0.47971556886227545,0.5373253493013972,0.7070359281437125,0.8027445109780439,0.8906936127744511,0.9308632734530937,0.25898203592814373,0.46407185628742514,0.5643712574850299,0.8622754491017964,49.50748502994012,7.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s1000,
2026-05-19T00:40:08,ft_12_storal_transfer_clustered,all_mpnet,sentence-transformers/all-mpnet-base-v2,s1000,1000,900,100,929,62,133,fable_proverb,gemini,{fable}\n\nProverb: {proverb},/media/eimtest/data/lior/ParabeLink/finetuning/ft_12_storal_transfer_clustered/results/rankings/all_mpnet__s1000__fable_proverb__gemini.json,0.2968369705134091,0.3491172790758801,0.3394369975481699,0.3745508982035928,0.45973053892215565,0.5163922155688624,0.6808882235528942,0.7771457085828343,0.8654690618762475,0.9109530938123752,0.24550898203592814,0.4625748502994012,0.5449101796407185,0.8323353293413174,58.537425149700596,7.0,668,42,ndcg@10,/data/lior/ft_12_storal_transfer_clustered/models/all_mpnet/s1000,
