model_alias,model_id,instruction_variant,corpus_config,corpus_description,corpus_template,summary_generator,summary_generator_model_id,generator_prompt_variant,exp_id,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-8B,Qwen/Qwen3-Embedding-8B,general,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-4B,Qwen/Qwen3-Embedding-4B,general,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
Qwen3-Embedding-0.6B,Qwen/Qwen3-Embedding-0.6B,general,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-en-ICL,BAAI/bge-en-icl,default,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-M3,BAAI/bge-m3,no_instr,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
BGE-base-en-v1.5,BAAI/bge-base-en-v1.5,default,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,fable_proverb,Fable followed by generated proverb or maxim summary.,{fable}\n\nMoral summary: {proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,proverb_only,Generated proverb or maxim summary only; no fable text.,{proverb},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
E5-mistral-7b,intfloat/e5-mistral-7b-instruct,moral_specific,proverb_fable,"Generated proverb or maxim summary first, then fable text.",Moral summary: {proverb}\n\n{fable},gemini,gemini-3-flash-preview,proverb,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,fable_direct_moral,Fable followed by generated direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,direct_moral_only,Generated direct moral summary only; no fable text.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,direct_moral_fable,"Generated direct moral summary first, then fable text.",Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,fable_cot_proverb,Fable followed by generated chain-of-thought proverb summary.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,cot_proverb_only,Generated chain-of-thought proverb summary only; no fable text.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,cot_proverb_fable,"Generated chain-of-thought proverb summary first, then fable text.",Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,fable_conceptual_abstract,Fable followed by generated conceptual abstract moral summary.,{fable}\n\nMoral summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,conceptual_abstract_only,Generated conceptual abstract moral summary only; no fable text.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
E5-large-v2,intfloat/e5-large-v2,default,conceptual_abstract_fable,"Generated conceptual abstract moral summary first, then fable text.",Moral summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,
